	2:Selke	(Abfluss)	DAILY								
2004	3	24	0	0	-9999						
2004	3	25	0	0	-9999						
2004	3	26	0	0	-9999						
2004	3	27	0	0	-9999						
2004	3	28	0	0	-9999						
2004	3	29	0	0	-9999						
2004	3	30	0	0	-9999						
2004	3	31	0	0	-9999						
2004	4	1	0	0	-9999						
2004	4	2	0	0	-9999						
2004	4	3	0	0	-9999						
2004	4	4	0	0	-9999						
2004	4	5	0	0	-9999						
2004	4	6	0	0	-9999						
2004	4	7	0	0	-9999						
2004	4	8	0	0	-9999						
2004	4	9	0	0	-9999						
2004	4	10	0	0	-9999						
2004	4	11	0	0	-9999						
2004	4	12	0	0	-9999						
2004	4	13	0	0	-9999						
2004	4	14	0	0	-9999						
2004	4	15	0	0	-9999						
2004	4	16	0	0	-9999						
2004	4	17	0	0	-9999						
2004	4	18	0	0	-9999						
2004	4	19	0	0	-9999						
2004	4	20	0	0	-9999						
2004	4	21	0	0	-9999						
2004	4	22	0	0	-9999						
2004	4	23	0	0	-9999						
2004	4	24	0	0	-9999						
2004	4	25	0	0	-9999						
2004	4	26	0	0	-9999						
2004	4	27	0	0	-9999						
2004	4	28	0	0	-9999						
2004	4	29	0	0	-9999						
2004	4	30	0	0	-9999						
2004	5	1	0	0	-9999						
2004	5	2	0	0	-9999						
2004	5	3	0	0	1.16						
2004	5	4	0	0	-9999						
2004	5	5	0	0	-9999						
2004	5	6	0	0	-9999						
2004	5	7	0	0	-9999						
2004	5	8	0	0	-9999						
2004	5	9	0	0	-9999						
2004	5	10	0	0	-9999						
2004	5	11	0	0	-9999						
2004	5	12	0	0	-9999						
2004	5	13	0	0	-9999						
2004	5	14	0	0	-9999						
2004	5	15	0	0	-9999						
2004	5	16	0	0	-9999						
2004	5	17	0	0	-9999						
2004	5	18	0	0	-9999						
2004	5	19	0	0	-9999						
2004	5	20	0	0	-9999						
2004	5	21	0	0	-9999						
2004	5	22	0	0	-9999						
2004	5	23	0	0	-9999						
2004	5	24	0	0	-9999						
2004	5	25	0	0	-9999						
2004	5	26	0	0	-9999						
2004	5	27	0	0	-9999						
2004	5	28	0	0	-9999						
2004	5	29	0	0	-9999						
2004	5	30	0	0	-9999						
2004	5	31	0	0	-9999						
2004	6	1	0	0	-9999						
2004	6	2	0	0	-9999						
2004	6	3	0	0	-9999						
2004	6	4	0	0	-9999						
2004	6	5	0	0	-9999						
2004	6	6	0	0	-9999						
2004	6	7	0	0	-9999						
2004	6	8	0	0	-9999						
2004	6	9	0	0	-9999						
2004	6	10	0	0	-9999						
2004	6	11	0	0	-9999						
2004	6	12	0	0	-9999						
2004	6	13	0	0	-9999						
2004	6	14	0	0	-9999						
2004	6	15	0	0	-9999						
2004	6	16	0	0	-9999						
2004	6	17	0	0	-9999						
2004	6	18	0	0	-9999						
2004	6	19	0	0	-9999						
2004	6	20	0	0	-9999						
2004	6	21	0	0	-9999						
2004	6	22	0	0	-9999						
2004	6	23	0	0	-9999						
2004	6	24	0	0	-9999						
2004	6	25	0	0	-9999						
2004	6	26	0	0	-9999						
2004	6	27	0	0	-9999						
2004	6	28	0	0	-9999						
2004	6	29	0	0	-9999						
2004	6	30	0	0	-9999						
2004	7	1	0	0	-9999						
2004	7	2	0	0	-9999						
2004	7	3	0	0	-9999						
2004	7	4	0	0	-9999						
2004	7	5	0	0	-9999						
2004	7	6	0	0	-9999						
2004	7	7	0	0	-9999						
2004	7	8	0	0	-9999						
2004	7	9	0	0	-9999						
2004	7	10	0	0	-9999						
2004	7	11	0	0	-9999						
2004	7	12	0	0	-9999						
2004	7	13	0	0	-9999						
2004	7	14	0	0	-9999						
2004	7	15	0	0	-9999						
2004	7	16	0	0	-9999						
2004	7	17	0	0	-9999						
2004	7	18	0	0	-9999						
2004	7	19	0	0	-9999						
2004	7	20	0	0	-9999						
2004	7	21	0	0	-9999						
2004	7	22	0	0	-9999						
2004	7	23	0	0	-9999						
2004	7	24	0	0	-9999						
2004	7	25	0	0	-9999						
2004	7	26	0	0	-9999						
2004	7	27	0	0	-9999						
2004	7	28	0	0	0.68						
2004	7	29	0	0	-9999						
2004	7	30	0	0	-9999						
2004	7	31	0	0	-9999						
2004	8	1	0	0	-9999						
2004	8	2	0	0	-9999						
2004	8	3	0	0	-9999						
2004	8	4	0	0	-9999						
2004	8	5	0	0	-9999						
2004	8	6	0	0	-9999						
2004	8	7	0	0	-9999						
2004	8	8	0	0	-9999						
2004	8	9	0	0	-9999						
2004	8	10	0	0	-9999						
2004	8	11	0	0	-9999						
2004	8	12	0	0	-9999						
2004	8	13	0	0	-9999						
2004	8	14	0	0	-9999						
2004	8	15	0	0	-9999						
2004	8	16	0	0	-9999						
2004	8	17	0	0	-9999						
2004	8	18	0	0	-9999						
2004	8	19	0	0	-9999						
2004	8	20	0	0	-9999						
2004	8	21	0	0	-9999						
2004	8	22	0	0	-9999						
2004	8	23	0	0	-9999						
2004	8	24	0	0	-9999						
2004	8	25	0	0	-9999						
2004	8	26	0	0	-9999						
2004	8	27	0	0	-9999						
2004	8	28	0	0	-9999						
2004	8	29	0	0	-9999						
2004	8	30	0	0	-9999						
2004	8	31	0	0	-9999						
2004	9	1	0	0	-9999						
2004	9	2	0	0	-9999						
2004	9	3	0	0	-9999						
2004	9	4	0	0	-9999						
2004	9	5	0	0	-9999						
2004	9	6	0	0	-9999						
2004	9	7	0	0	-9999						
2004	9	8	0	0	-9999						
2004	9	9	0	0	-9999						
2004	9	10	0	0	-9999						
2004	9	11	0	0	-9999						
2004	9	12	0	0	-9999						
2004	9	13	0	0	-9999						
2004	9	14	0	0	-9999						
2004	9	15	0	0	-9999						
2004	9	16	0	0	-9999						
2004	9	17	0	0	-9999						
2004	9	18	0	0	-9999						
2004	9	19	0	0	-9999						
2004	9	20	0	0	-9999						
2004	9	21	0	0	-9999						
2004	9	22	0	0	0.8						
2004	9	23	0	0	-9999						
2004	9	24	0	0	-9999						
2004	9	25	0	0	-9999						
2004	9	26	0	0	-9999						
2004	9	27	0	0	-9999						
2004	9	28	0	0	-9999						
2004	9	29	0	0	-9999						
2004	9	30	0	0	-9999						
2004	10	1	0	0	-9999						
2004	10	2	0	0	-9999						
2004	10	3	0	0	-9999						
2004	10	4	0	0	-9999						
2004	10	5	0	0	-9999						
2004	10	6	0	0	-9999						
2004	10	7	0	0	-9999						
2004	10	8	0	0	-9999						
2004	10	9	0	0	-9999						
2004	10	10	0	0	-9999						
2004	10	11	0	0	-9999						
2004	10	12	0	0	-9999						
2004	10	13	0	0	-9999						
2004	10	14	0	0	-9999						
2004	10	15	0	0	-9999						
2004	10	16	0	0	-9999						
2004	10	17	0	0	-9999						
2004	10	18	0	0	-9999						
2004	10	19	0	0	-9999						
2004	10	20	0	0	-9999						
2004	10	21	0	0	-9999						
2004	10	22	0	0	-9999						
2004	10	23	0	0	-9999						
2004	10	24	0	0	-9999						
2004	10	25	0	0	-9999						
2004	10	26	0	0	-9999						
2004	10	27	0	0	-9999						
2004	10	28	0	0	-9999						
2004	10	29	0	0	-9999						
2004	10	30	0	0	-9999						
2004	10	31	0	0	-9999						
2004	11	1	0	0	-9999						
2004	11	2	0	0	-9999						
2004	11	3	0	0	-9999						
2004	11	4	0	0	-9999						
2004	11	5	0	0	-9999						
2004	11	6	0	0	-9999						
2004	11	7	0	0	-9999						
2004	11	8	0	0	-9999						
2004	11	9	0	0	-9999						
2004	11	10	0	0	-9999						
2004	11	11	0	0	-9999						
2004	11	12	0	0	-9999						
2004	11	13	0	0	-9999						
2004	11	14	0	0	-9999						
2004	11	15	0	0	-9999						
2004	11	16	0	0	-9999						
2004	11	17	0	0	-9999						
2004	11	18	0	0	0.89						
2004	11	19	0	0	-9999						
2004	11	20	0	0	-9999						
2004	11	21	0	0	-9999						
2004	11	22	0	0	-9999						
2004	11	23	0	0	-9999						
2004	11	24	0	0	-9999						
2004	11	25	0	0	-9999						
2004	11	26	0	0	-9999						
2004	11	27	0	0	-9999						
2004	11	28	0	0	-9999						
2004	11	29	0	0	-9999						
2004	11	30	0	0	-9999						
2004	12	1	0	0	-9999						
2004	12	2	0	0	-9999						
2004	12	3	0	0	-9999						
2004	12	4	0	0	-9999						
2004	12	5	0	0	-9999						
2004	12	6	0	0	-9999						
2004	12	7	0	0	-9999						
2004	12	8	0	0	-9999						
2004	12	9	0	0	-9999						
2004	12	10	0	0	-9999						
2004	12	11	0	0	-9999						
2004	12	12	0	0	-9999						
2004	12	13	0	0	-9999						
2004	12	14	0	0	-9999						
2004	12	15	0	0	-9999						
2004	12	16	0	0	-9999						
2004	12	17	0	0	-9999						
2004	12	18	0	0	-9999						
2004	12	19	0	0	-9999						
2004	12	20	0	0	-9999						
2004	12	21	0	0	-9999						
2004	12	22	0	0	-9999						
2004	12	23	0	0	-9999						
2004	12	24	0	0	-9999						
2004	12	25	0	0	-9999						
2004	12	26	0	0	-9999						
2004	12	27	0	0	-9999						
2004	12	28	0	0	-9999						
2004	12	29	0	0	-9999						
2004	12	30	0	0	-9999						
2004	12	31	0	0	-9999						
2005	1	1	0	0	-9999						
2005	1	2	0	0	-9999						
2005	1	3	0	0	-9999						
2005	1	4	0	0	-9999						
2005	1	5	0	0	-9999						
2005	1	6	0	0	-9999						
2005	1	7	0	0	-9999						
2005	1	8	0	0	-9999						
2005	1	9	0	0	-9999						
2005	1	10	0	0	-9999						
2005	1	11	0	0	-9999						
2005	1	12	0	0	2.76						
2005	1	13	0	0	-9999						
2005	1	14	0	0	-9999						
2005	1	15	0	0	-9999						
2005	1	16	0	0	-9999						
2005	1	17	0	0	-9999						
2005	1	18	0	0	-9999						
2005	1	19	0	0	-9999						
2005	1	20	0	0	-9999						
2005	1	21	0	0	-9999						
2005	1	22	0	0	-9999						
2005	1	23	0	0	-9999						
2005	1	24	0	0	-9999						
2005	1	25	0	0	-9999						
2005	1	26	0	0	-9999						
2005	1	27	0	0	-9999						
2005	1	28	0	0	-9999						
2005	1	29	0	0	-9999						
2005	1	30	0	0	-9999						
2005	1	31	0	0	-9999						
2005	2	1	0	0	-9999						
2005	2	2	0	0	-9999						
2005	2	3	0	0	-9999						
2005	2	4	0	0	-9999						
2005	2	5	0	0	-9999						
2005	2	6	0	0	-9999						
2005	2	7	0	0	-9999						
2005	2	8	0	0	-9999						
2005	2	9	0	0	-9999						
2005	2	10	0	0	-9999						
2005	2	11	0	0	-9999						
2005	2	12	0	0	-9999						
2005	2	13	0	0	-9999						
2005	2	14	0	0	-9999						
2005	2	15	0	0	-9999						
2005	2	16	0	0	-9999						
2005	2	17	0	0	-9999						
2005	2	18	0	0	-9999						
2005	2	19	0	0	-9999						
2005	2	20	0	0	-9999						
2005	2	21	0	0	-9999						
2005	2	22	0	0	-9999						
2005	2	23	0	0	-9999						
2005	2	24	0	0	-9999						
2005	2	25	0	0	-9999						
2005	2	26	0	0	-9999						
2005	2	27	0	0	-9999						
2005	2	28	0	0	-9999						
2005	3	1	0	0	-9999						
2005	3	2	0	0	-9999						
2005	3	3	0	0	-9999						
2005	3	4	0	0	-9999						
2005	3	5	0	0	-9999						
2005	3	6	0	0	-9999						
2005	3	7	0	0	-9999						
2005	3	8	0	0	-9999						
2005	3	9	0	0	-9999						
2005	3	10	0	0	2.26						
2005	3	11	0	0	-9999						
2005	3	12	0	0	-9999						
2005	3	13	0	0	-9999						
2005	3	14	0	0	-9999						
2005	3	15	0	0	-9999						
2005	3	16	0	0	-9999						
2005	3	17	0	0	-9999						
2005	3	18	0	0	-9999						
2005	3	19	0	0	-9999						
2005	3	20	0	0	-9999						
2005	3	21	0	0	-9999						
2005	3	22	0	0	-9999						
2005	3	23	0	0	-9999						
2005	3	24	0	0	-9999						
2005	3	25	0	0	-9999						
2005	3	26	0	0	-9999						
2005	3	27	0	0	-9999						
2005	3	28	0	0	-9999						
2005	3	29	0	0	-9999						
2005	3	30	0	0	-9999						
2005	3	31	0	0	-9999						
2005	4	1	0	0	-9999						
2005	4	2	0	0	-9999						
2005	4	3	0	0	-9999						
2005	4	4	0	0	-9999						
2005	4	5	0	0	-9999						
2005	4	6	0	0	-9999						
2005	4	7	0	0	-9999						
2005	4	8	0	0	-9999						
2005	4	9	0	0	-9999						
2005	4	10	0	0	-9999						
2005	4	11	0	0	-9999						
2005	4	12	0	0	-9999						
2005	4	13	0	0	-9999						
2005	4	14	0	0	-9999						
2005	4	15	0	0	-9999						
2005	4	16	0	0	-9999						
2005	4	17	0	0	-9999						
2005	4	18	0	0	-9999						
2005	4	19	0	0	-9999						
2005	4	20	0	0	-9999						
2005	4	21	0	0	-9999						
2005	4	22	0	0	-9999						
2005	4	23	0	0	-9999						
2005	4	24	0	0	-9999						
2005	4	25	0	0	-9999						
2005	4	26	0	0	-9999						
2005	4	27	0	0	-9999						
2005	4	28	0	0	-9999						
2005	4	29	0	0	-9999						
2005	4	30	0	0	-9999						
2005	5	1	0	0	-9999						
2005	5	2	0	0	-9999						
2005	5	3	0	0	-9999						
2005	5	4	0	0	-9999						
2005	5	5	0	0	-9999						
2005	5	6	0	0	-9999						
2005	5	7	0	0	-9999						
2005	5	8	0	0	-9999						
2005	5	9	0	0	-9999						
2005	5	10	0	0	1.23						
2005	5	11	0	0	-9999						
2005	5	12	0	0	-9999						
2005	5	13	0	0	-9999						
2005	5	14	0	0	-9999						
2005	5	15	0	0	-9999						
2005	5	16	0	0	-9999						
2005	5	17	0	0	-9999						
2005	5	18	0	0	-9999						
2005	5	19	0	0	-9999						
2005	5	20	0	0	-9999						
2005	5	21	0	0	-9999						
2005	5	22	0	0	-9999						
2005	5	23	0	0	-9999						
2005	5	24	0	0	-9999						
2005	5	25	0	0	-9999						
2005	5	26	0	0	-9999						
2005	5	27	0	0	-9999						
2005	5	28	0	0	-9999						
2005	5	29	0	0	-9999						
2005	5	30	0	0	-9999						
2005	5	31	0	0	-9999						
2005	6	1	0	0	-9999						
2005	6	2	0	0	-9999						
2005	6	3	0	0	-9999						
2005	6	4	0	0	-9999						
2005	6	5	0	0	-9999						
2005	6	6	0	0	-9999						
2005	6	7	0	0	-9999						
2005	6	8	0	0	-9999						
2005	6	9	0	0	-9999						
2005	6	10	0	0	-9999						
2005	6	11	0	0	-9999						
2005	6	12	0	0	-9999						
2005	6	13	0	0	-9999						
2005	6	14	0	0	-9999						
2005	6	15	0	0	-9999						
2005	6	16	0	0	-9999						
2005	6	17	0	0	-9999						
2005	6	18	0	0	-9999						
2005	6	19	0	0	-9999						
2005	6	20	0	0	-9999						
2005	6	21	0	0	-9999						
2005	6	22	0	0	-9999						
2005	6	23	0	0	-9999						
2005	6	24	0	0	-9999						
2005	6	25	0	0	-9999						
2005	6	26	0	0	-9999						
2005	6	27	0	0	-9999						
2005	6	28	0	0	-9999						
2005	6	29	0	0	-9999						
2005	6	30	0	0	-9999						
2005	7	1	0	0	-9999						
2005	7	2	0	0	-9999						
2005	7	3	0	0	-9999						
2005	7	4	0	0	-9999						
2005	7	5	0	0	-9999						
2005	7	6	0	0	-9999						
2005	7	7	0	0	-9999						
2005	7	8	0	0	-9999						
2005	7	9	0	0	-9999						
2005	7	10	0	0	-9999						
2005	7	11	0	0	-9999						
2005	7	12	0	0	-9999						
2005	7	13	0	0	-9999						
2005	7	14	0	0	-9999						
2005	7	15	0	0	-9999						
2005	7	16	0	0	-9999						
2005	7	17	0	0	-9999						
2005	7	18	0	0	-9999						
2005	7	19	0	0	-9999						
2005	7	20	0	0	-9999						
2005	7	21	0	0	-9999						
2005	7	22	0	0	-9999						
2005	7	23	0	0	-9999						
2005	7	24	0	0	-9999						
2005	7	25	0	0	-9999						
2005	7	26	0	0	-9999						
2005	7	27	0	0	0.88						
2005	7	28	0	0	-9999						
2005	7	29	0	0	-9999						
2005	7	30	0	0	-9999						
2005	7	31	0	0	-9999						
2005	8	1	0	0	-9999						
2005	8	2	0	0	-9999						
2005	8	3	0	0	-9999						
2005	8	4	0	0	-9999						
2005	8	5	0	0	-9999						
2005	8	6	0	0	-9999						
2005	8	7	0	0	-9999						
2005	8	8	0	0	-9999						
2005	8	9	0	0	-9999						
2005	8	10	0	0	-9999						
2005	8	11	0	0	-9999						
2005	8	12	0	0	-9999						
2005	8	13	0	0	-9999						
2005	8	14	0	0	-9999						
2005	8	15	0	0	-9999						
2005	8	16	0	0	-9999						
2005	8	17	0	0	-9999						
2005	8	18	0	0	-9999						
2005	8	19	0	0	-9999						
2005	8	20	0	0	-9999						
2005	8	21	0	0	-9999						
2005	8	22	0	0	-9999						
2005	8	23	0	0	-9999						
2005	8	24	0	0	-9999						
2005	8	25	0	0	-9999						
2005	8	26	0	0	-9999						
2005	8	27	0	0	-9999						
2005	8	28	0	0	-9999						
2005	8	29	0	0	-9999						
2005	8	30	0	0	-9999						
2005	8	31	0	0	-9999						
2005	9	1	0	0	-9999						
2005	9	2	0	0	-9999						
2005	9	3	0	0	-9999						
2005	9	4	0	0	-9999						
2005	9	5	0	0	-9999						
2005	9	6	0	0	-9999						
2005	9	7	0	0	-9999						
2005	9	8	0	0	-9999						
2005	9	9	0	0	-9999						
2005	9	10	0	0	-9999						
2005	9	11	0	0	-9999						
2005	9	12	0	0	-9999						
2005	9	13	0	0	-9999						
2005	9	14	0	0	-9999						
2005	9	15	0	0	-9999						
2005	9	16	0	0	-9999						
2005	9	17	0	0	-9999						
2005	9	18	0	0	-9999						
2005	9	19	0	0	-9999						
2005	9	20	0	0	-9999						
2005	9	21	0	0	-9999						
2005	9	22	0	0	1.34						
2005	9	23	0	0	-9999						
2005	9	24	0	0	-9999						
2005	9	25	0	0	-9999						
2005	9	26	0	0	-9999						
2005	9	27	0	0	-9999						
2005	9	28	0	0	-9999						
2005	9	29	0	0	-9999						
2005	9	30	0	0	-9999						
2005	10	1	0	0	-9999						
2005	10	2	0	0	-9999						
2005	10	3	0	0	-9999						
2005	10	4	0	0	-9999						
2005	10	5	0	0	-9999						
2005	10	6	0	0	-9999						
2005	10	7	0	0	-9999						
2005	10	8	0	0	-9999						
2005	10	9	0	0	-9999						
2005	10	10	0	0	-9999						
2005	10	11	0	0	-9999						
2005	10	12	0	0	-9999						
2005	10	13	0	0	-9999						
2005	10	14	0	0	-9999						
2005	10	15	0	0	-9999						
2005	10	16	0	0	-9999						
2005	10	17	0	0	-9999						
2005	10	18	0	0	-9999						
2005	10	19	0	0	-9999						
2005	10	20	0	0	-9999						
2005	10	21	0	0	-9999						
2005	10	22	0	0	-9999						
2005	10	23	0	0	-9999						
2005	10	24	0	0	-9999						
2005	10	25	0	0	-9999						
2005	10	26	0	0	-9999						
2005	10	27	0	0	-9999						
2005	10	28	0	0	-9999						
2005	10	29	0	0	-9999						
2005	10	30	0	0	-9999						
2005	10	31	0	0	-9999						
2005	11	1	0	0	-9999						
2005	11	2	0	0	-9999						
2005	11	3	0	0	-9999						
2005	11	4	0	0	-9999						
2005	11	5	0	0	-9999						
2005	11	6	0	0	-9999						
2005	11	7	0	0	-9999						
2005	11	8	0	0	-9999						
2005	11	9	0	0	-9999						
2005	11	10	0	0	-9999						
2005	11	11	0	0	-9999						
2005	11	12	0	0	-9999						
2005	11	13	0	0	-9999						
2005	11	14	0	0	-9999						
2005	11	15	0	0	0.69						
2005	11	16	0	0	-9999						
2005	11	17	0	0	-9999						
2005	11	18	0	0	-9999						
2005	11	19	0	0	-9999						
2005	11	20	0	0	-9999						
2005	11	21	0	0	-9999						
2005	11	22	0	0	-9999						
2005	11	23	0	0	-9999						
2005	11	24	0	0	-9999						
2005	11	25	0	0	-9999						
2005	11	26	0	0	-9999						
2005	11	27	0	0	-9999						
2005	11	28	0	0	-9999						
2005	11	29	0	0	-9999						
2005	11	30	0	0	-9999						
2005	12	1	0	0	-9999						
2005	12	2	0	0	-9999						
2005	12	3	0	0	-9999						
2005	12	4	0	0	-9999						
2005	12	5	0	0	-9999						
2005	12	6	0	0	-9999						
2005	12	7	0	0	-9999						
2005	12	8	0	0	-9999						
2005	12	9	0	0	-9999						
2005	12	10	0	0	-9999						
2005	12	11	0	0	-9999						
2005	12	12	0	0	-9999						
2005	12	13	0	0	-9999						
2005	12	14	0	0	-9999						
2005	12	15	0	0	-9999						
2005	12	16	0	0	-9999						
2005	12	17	0	0	-9999						
2005	12	18	0	0	-9999						
2005	12	19	0	0	-9999						
2005	12	20	0	0	-9999						
2005	12	21	0	0	-9999						
2005	12	22	0	0	-9999						
2005	12	23	0	0	-9999						
2005	12	24	0	0	-9999						
2005	12	25	0	0	-9999						
2005	12	26	0	0	-9999						
2005	12	27	0	0	-9999						
2005	12	28	0	0	-9999						
2005	12	29	0	0	-9999						
2005	12	30	0	0	-9999						
2005	12	31	0	0	-9999						
2006	1	1	0	0	-9999						
2006	1	2	0	0	-9999						
2006	1	3	0	0	-9999						
2006	1	4	0	0	-9999						
2006	1	5	0	0	-9999						
2006	1	6	0	0	-9999						
2006	1	7	0	0	-9999						
2006	1	8	0	0	-9999						
2006	1	9	0	0	-9999						
2006	1	10	0	0	2.96						
2006	1	11	0	0	-9999						
2006	1	12	0	0	-9999						
2006	1	13	0	0	-9999						
2006	1	14	0	0	-9999						
2006	1	15	0	0	-9999						
2006	1	16	0	0	-9999						
2006	1	17	0	0	-9999						
2006	1	18	0	0	-9999						
2006	1	19	0	0	-9999						
2006	1	20	0	0	-9999						
2006	1	21	0	0	-9999						
2006	1	22	0	0	-9999						
2006	1	23	0	0	-9999						
2006	1	24	0	0	-9999						
2006	1	25	0	0	-9999						
2006	1	26	0	0	-9999						
2006	1	27	0	0	-9999						
2006	1	28	0	0	-9999						
2006	1	29	0	0	-9999						
2006	1	30	0	0	-9999						
2006	1	31	0	0	-9999						
2006	2	1	0	0	-9999						
2006	2	2	0	0	-9999						
2006	2	3	0	0	-9999						
2006	2	4	0	0	-9999						
2006	2	5	0	0	-9999						
2006	2	6	0	0	-9999						
2006	2	7	0	0	-9999						
2006	2	8	0	0	-9999						
2006	2	9	0	0	-9999						
2006	2	10	0	0	-9999						
2006	2	11	0	0	-9999						
2006	2	12	0	0	-9999						
2006	2	13	0	0	-9999						
2006	2	14	0	0	-9999						
2006	2	15	0	0	-9999						
2006	2	16	0	0	-9999						
2006	2	17	0	0	-9999						
2006	2	18	0	0	-9999						
2006	2	19	0	0	-9999						
2006	2	20	0	0	-9999						
2006	2	21	0	0	-9999						
2006	2	22	0	0	-9999						
2006	2	23	0	0	-9999						
2006	2	24	0	0	-9999						
2006	2	25	0	0	-9999						
2006	2	26	0	0	-9999						
2006	2	27	0	0	-9999						
2006	2	28	0	0	-9999						
2006	3	1	0	0	-9999						
2006	3	2	0	0	-9999						
2006	3	3	0	0	-9999						
2006	3	4	0	0	-9999						
2006	3	5	0	0	-9999						
2006	3	6	0	0	2.07						
2006	3	7	0	0	-9999						
2006	3	8	0	0	-9999						
2006	3	9	0	0	-9999						
2006	3	10	0	0	-9999						
2006	3	11	0	0	-9999						
2006	3	12	0	0	-9999						
2006	3	13	0	0	-9999						
2006	3	14	0	0	-9999						
2006	3	15	0	0	-9999						
2006	3	16	0	0	-9999						
2006	3	17	0	0	-9999						
2006	3	18	0	0	-9999						
2006	3	19	0	0	-9999						
2006	3	20	0	0	-9999						
2006	3	21	0	0	-9999						
2006	3	22	0	0	-9999						
2006	3	23	0	0	-9999						
2006	3	24	0	0	-9999						
2006	3	25	0	0	-9999						
2006	3	26	0	0	-9999						
2006	3	27	0	0	-9999						
2006	3	28	0	0	-9999						
2006	3	29	0	0	-9999						
2006	3	30	0	0	-9999						
2006	3	31	0	0	-9999						
2006	4	1	0	0	-9999						
2006	4	2	0	0	-9999						
2006	4	3	0	0	-9999						
2006	4	4	0	0	-9999						
2006	4	5	0	0	-9999						
2006	4	6	0	0	-9999						
2006	4	7	0	0	-9999						
2006	4	8	0	0	-9999						
2006	4	9	0	0	-9999						
2006	4	10	0	0	-9999						
2006	4	11	0	0	-9999						
2006	4	12	0	0	-9999						
2006	4	13	0	0	-9999						
2006	4	14	0	0	-9999						
2006	4	15	0	0	-9999						
2006	4	16	0	0	-9999						
2006	4	17	0	0	-9999						
2006	4	18	0	0	-9999						
2006	4	19	0	0	-9999						
2006	4	20	0	0	-9999						
2006	4	21	0	0	-9999						
2006	4	22	0	0	-9999						
2006	4	23	0	0	-9999						
2006	4	24	0	0	-9999						
2006	4	25	0	0	-9999						
2006	4	26	0	0	-9999						
2006	4	27	0	0	-9999						
2006	4	28	0	0	-9999						
2006	4	29	0	0	-9999						
2006	4	30	0	0	-9999						
2006	5	1	0	0	-9999						
2006	5	2	0	0	-9999						
2006	5	3	0	0	-9999						
2006	5	4	0	0	2.14						
2006	5	5	0	0	-9999						
2006	5	6	0	0	-9999						
2006	5	7	0	0	-9999						
2006	5	8	0	0	-9999						
2006	5	9	0	0	-9999						
2006	5	10	0	0	-9999						
2006	5	11	0	0	-9999						
2006	5	12	0	0	-9999						
2006	5	13	0	0	-9999						
2006	5	14	0	0	-9999						
2006	5	15	0	0	-9999						
2006	5	16	0	0	-9999						
2006	5	17	0	0	-9999						
2006	5	18	0	0	-9999						
2006	5	19	0	0	-9999						
2006	5	20	0	0	-9999						
2006	5	21	0	0	-9999						
2006	5	22	0	0	-9999						
2006	5	23	0	0	-9999						
2006	5	24	0	0	-9999						
2006	5	25	0	0	-9999						
2006	5	26	0	0	-9999						
2006	5	27	0	0	-9999						
2006	5	28	0	0	-9999						
2006	5	29	0	0	-9999						
2006	5	30	0	0	-9999						
2006	5	31	0	0	-9999						
2006	6	1	0	0	-9999						
2006	6	2	0	0	-9999						
2006	6	3	0	0	-9999						
2006	6	4	0	0	-9999						
2006	6	5	0	0	-9999						
2006	6	6	0	0	-9999						
2006	6	7	0	0	-9999						
2006	6	8	0	0	-9999						
2006	6	9	0	0	-9999						
2006	6	10	0	0	-9999						
2006	6	11	0	0	-9999						
2006	6	12	0	0	-9999						
2006	6	13	0	0	-9999						
2006	6	14	0	0	-9999						
2006	6	15	0	0	-9999						
2006	6	16	0	0	-9999						
2006	6	17	0	0	-9999						
2006	6	18	0	0	-9999						
2006	6	19	0	0	-9999						
2006	6	20	0	0	-9999						
2006	6	21	0	0	-9999						
2006	6	22	0	0	-9999						
2006	6	23	0	0	-9999						
2006	6	24	0	0	-9999						
2006	6	25	0	0	-9999						
2006	6	26	0	0	-9999						
2006	6	27	0	0	-9999						
2006	6	28	0	0	-9999						
2006	6	29	0	0	-9999						
2006	6	30	0	0	-9999						
2006	7	1	0	0	-9999						
2006	7	2	0	0	-9999						
2006	7	3	0	0	-9999						
2006	7	4	0	0	-9999						
2006	7	5	0	0	-9999						
2006	7	6	0	0	-9999						
2006	7	7	0	0	-9999						
2006	7	8	0	0	-9999						
2006	7	9	0	0	-9999						
2006	7	10	0	0	-9999						
2006	7	11	0	0	-9999						
2006	7	12	0	0	-9999						
2006	7	13	0	0	-9999						
2006	7	14	0	0	-9999						
2006	7	15	0	0	-9999						
2006	7	16	0	0	-9999						
2006	7	17	0	0	-9999						
2006	7	18	0	0	-9999						
2006	7	19	0	0	-9999						
2006	7	20	0	0	-9999						
2006	7	21	0	0	-9999						
2006	7	22	0	0	-9999						
2006	7	23	0	0	-9999						
2006	7	24	0	0	2.48						
2006	7	25	0	0	-9999						
2006	7	26	0	0	-9999						
2006	7	27	0	0	-9999						
2006	7	28	0	0	-9999						
2006	7	29	0	0	-9999						
2006	7	30	0	0	-9999						
2006	7	31	0	0	-9999						
2006	8	1	0	0	-9999						
2006	8	2	0	0	-9999						
2006	8	3	0	0	-9999						
2006	8	4	0	0	-9999						
2006	8	5	0	0	-9999						
2006	8	6	0	0	-9999						
2006	8	7	0	0	-9999						
2006	8	8	0	0	-9999						
2006	8	9	0	0	-9999						
2006	8	10	0	0	-9999						
2006	8	11	0	0	-9999						
2006	8	12	0	0	-9999						
2006	8	13	0	0	-9999						
